165||full_access|The Dallas Morning News is the major daily newspaper serving the Dallas, Texas (USA) area. The Dallas Morning News first began publishing on 1 October 1885[1] with a circulation of around 5,000 subscribers. For the six months ending March 31, 2006, average paid circulation was 480,481 daily and 649,709 on Sunday, making it the 13th largest newspaper in terms of circulation in the United States.[2] It has won numerous Pulitzers for both reporting and photography, George Polk Awards for education reporting and regional reporting, and an Overseas Press Club award for photography.|http://en.wikipedia.org/wiki/Dallas_Morning_News|Wikipedia||James M. Moroney III|Belo Corp|public_corporation|508 Young St.||Dallas|US|TX|75202|state|english||||||hide|list||
1791|||The Dawn Group of Newspapers is Pakistan's second largest newspaper group. It is published by Pakistan Herald Publications Limited (PHPL). PHPL is a subsidiary of the Dawn Media Group.\r\n\r\nThe group has an array of publications, as it tries to cater to the needs of both the financial and consumer bases. Although it has faced tough competition from the Jang Group since its creation, it has still managed to remain popular. The group is headed by the Pakistani media mogul Hameed Haroon, its current CEO.|http://en.wikipedia.org/wiki/Dawn_Group_of_Newspapers|Wikipedia||||||||PK|||national||||||||||
176||full_access|Democracy Now! (DN!) is a syndicated program of news, analysis, and opinion aired by more than 500 radio and television, satellite and cable TV networks in North America. Democracy Now! serves as the flagship program for the Pacifica Radio network.|http://en.wikipedia.org/wiki/Democracy_Now|Wikipedia||||||||||||english||||||hide|list|left|
177||full_access|The Denver Post is a daily newspaper and online website published in Denver, Colorado. It ranks in the top 50 largest-circulation newspapers in the country, with an average weekday circulation of 254,058. DenverPost.com receives over two million visitors each month.\r\n\r\nThe parent company of The Denver Post is MediaNews Group Inc., founded in 1983 by William Dean Singleton and Richard Scudder, MediaNews is today one of the nation's largest newspaper chains, publisher of 61 daily newspapers and more than 120 non-daily publications in 13 states. MediaNews bought The Denver Post from the Times Mirror Co. on Dec. 1, 1987.|http://en.wikipedia.org/wiki/Denver_Post|Wikipedia||||||||||||english||||||hide|hide|neutral|
178||full_access|Der Spiegel (German for "The Mirror") is Europe's biggest and Germany's most influential weekly magazine, published in Hamburg, with a circulation of around one million per week.\r\nContents|http://en.wikipedia.org/wiki/DER_SPIEGEL|Wikipedia||||||||||||german||||||hide|list|neutral|changed link to Intertnational edition (English) KDP
181||full_access|The Detroit Free Press is the largest daily newspaper in Detroit, Michigan, USA. It is sometimes informally referred to as the "Freep". Some still refer to it locally as "The Friendly" -- a slogan from an ad campaign in the '70s .\r\n\r\nThe Free Press is owned by Gannett and is the larger of Metro Detroit's two major dailies (the other being the The Detroit News) and has received eight Pulitzer Prizes. Editorially, the Free Press is considered to be more liberal than The Detroit News.|http://en.wikipedia.org/wiki/Detroit_Free_Press|Wikipedia||||||||||||english||||||hide|list|right|
183||full_access|Deutsche Welle ('Welle' pronounced with a 'v' sound, IPA: /'vɛlə/) or DW, is Germany's international broadcaster. It broadcasts news and information on shortwave, Internet and satellite radio in 29 languages (DW Radio). It has a satellite television service, (DW-TV), that is available in four languages, and there is also an online news site. Deutsche Welle, which in English means "German Wave", is similar to international broadcasters such as the BBC World Service, Radio Canada International, Voice of America, and Radio France Internationale.\r\n\r\nDeutsche Welle has broadcast regularly since 1953. Until 2003 it was based in Cologne, when it relocated to a new building in Bonn's former government office area. The television broadcasts are produced in Berlin. Deutsche Welle's World Wide Web site is produced in both Berlin and Bonn.|http://en.wikipedia.org/wiki/Deutsche_welle|Wikipedia||||||||DE||||english||||||hide||neutral|
184|Digby\r\nDigby's Blog|full_access|Digby's Hallabaloo is a popular political blog based in Santa Monica, California. Here are excerpts from an interview with the National Journal's Blogger Spotlight: "I've been at this a long time now, by blogging standards.  I started writing on usenet and political boards back in the 90's during the Great Republican Panty Raid. At the time I considered it a healthy new alternative to drunkenly sitting at the end of the bar pontificating to the ashtray, and certainly an improvement over banging my head repeatedly against a wall.  When blogs emerged as the next big thing it seemed a natural fit for me --- my own little soap box where nobody could tell me to shut up. It quickly evolved into an obsession. I've barely left the house in three years. Let's just say it's an up-at-dawn, soul destroying siege that I can never fully tell you about.  No matter what, I'm always online first thing with my morning cup of caffeine. I check in all day and often throughout the evening. During the election I was posting constantly."|http://spotlights.nationaljournal.com/archives/2005/06/blogger_spotlig_3.html|National Journal|||Digby's Hullabaloo|individual|2801 Ocean Park Blvd.|Box 157|Santa Monica|US|CA|90405|international|english|Political Blog, Liberal|||digby@writeme.com||hide|list|left|
192||full_access|Earthtimes.org is staffed 24/7, that is every hour of every day, seven days a week and every day of the year by a small, hard working and dedicated team, committed to providing you with information and news, fluid and as it happens.\r\n\r\nAs such www.Earthtimes.org is a leading website that publishes news reports and the latest information relating to the human environment and such interrelated concerns of the international community, such as economic growth, humanitarian issues, the environment, global business, automobiles and cars, education and learning, the latest in electronics, entertainment, personal and business finance plus economics worldwide at national and international levels to new games for all popular gaming platforms. Global news and information from around the world is all offered free and without subscription on health, homes, property and real estate, insurance, internet issues, kitchen, legal topics, shopping, space, sports, technology, travel, and almost anything that affects the World and our planet, Mother Earth.\r\n\r\nThe Earth Times site also serves as a forum from 'voices from the field or street' - everyday men and women who are active agents of change and whose points of view are seldom heard in the mainstream media. In light of the events of September 11, 2001, Earthtimes.org has accelerated its coverage of the war against terrorism and as important, the causes of terrorism, poverty, discrimination, illiteracy and pollution. The site is updated continuously throughout the day, every day.\r\n\r\nIf you have a story to submit, a voice to be heard or would like to regularly contribute news and useful information to our readers on any topic within our guidelines, please use the contact form. Also please contact us if you feel you can make a difference or have any ideas on improving the earth Times. The Earthtimes site also includes various RSS feeds covering all our information and news categories for readers who want to be kept informed, at all times.\r\n|http://www.earthtimes.org/about.htm|Earth Times||||||||||||english||||||hide|hide||
193|The Economist|full_access|The Economist is an English-language weekly news and international affairs publication owned by "The Economist Newspaper Ltd" and edited in London. It has been in continuous publication since James Wilson established it in September 1843. As of summer 2007, its average circulation topped 1.2 million copies a week, about half of which are sold in North America. Consequently it is often seen as a transatlantic (as opposed to solely British) news source.\r\n\r\nThe aim of The Economist is "to take part in a severe contest between intelligence, which presses forward, and an unworthy, timid ignorance obstructing our progress." Subjects covered include international news, economics, politics, business, finance, science, technology, and the arts. The publication is targeted at the high-end "prestige" segment of the market and counts among its audience influential business and government decision-makers.\r\n\r\nIt takes a strongly argued editorial stance on many issues, especially its support for free trade and fiscal conservatism; it can thus be considered as a magazine which practises advocacy journalism.\r\n\r\nAlthough The Economist calls itself a newspaper and refers to its staff as correspondents, it is printed in magazine form on glossy paper, like a newsmagazine.\r\n\r\nThe Economist belongs to The Economist Group. The publication interests of the group include the CFO brand family as well as the annual World in..., the lifestyle quarterly Intelligent Life, European Voice and Roll Call (known as "the Newspaper of Capitol Hill"). Another part of the group is The Economist Intelligence Unit, a research and advisory company providing country, industry and management analysis worldwide. Since 1928, half the shares of The Economist Group have been owned by the Financial Times, a subsidiary of Pearson PLC, and the other half by a group of independent shareholders, including many members of the staff. The editor's independence is guaranteed by the existence of a board of trustees, which formally appoints him and without whose permission he cannot be removed.|http://en.wikipedia.org/wiki/The_Economist|Wikipedia||John Micklethwait|Economist Group|private_corporation|||London|GB|||international|english||||||hide|list|neutral|
209||full_access|EuroNews is a pan-European television news channel, started in 1993, broadcasting to most of Europe, including 102 countries worldwide, via satellite and cable, and terrestrially by time sharing on state television networks. The channel is praised for what many consider to be its unbiased effort because of its voice over narration to accompany news footage instead of on-screen anchors, a "No Comment" segment, and its simplistic logo. Many consider this approach a contrast to United States news broadcasters such as Fox News and CNN, which rely on presenter personalities, comment on news stories, and flashy graphics.\r\n\r\nEuroNews was selected by the European Union (EU) for a "mission of a type of European public service". The channel was selected among seven candidates to produce and broadcast, simultaneously in several languages, news programs on issues about the European Union. The channel will receive 5 million each year, and 10% or more of its production must be European Union issue information and debates. The channel had already devoted a significant amount of attention to EU related subjects due to its pan-European television network formation.|http://en.wikipedia.org/wiki/Euronews|Wikipedia|||||||||||international|english||||||hide|||
211||full_access|Face the Nation is an American Sunday-morning political interview show which premiered on the CBS television network on November 7, 1954. It is one of the longest-running news programs in the history of television. At 30 minutes, Face the Nation is the shortest of the Sunday talk shows. Excluding commercial breaks, the show has a duration of approximately 22 minutes. Presently the show is moderated by Bob Schieffer.\r\n\r\nEach Sunday the moderator interviews newsmakers on the latest issues and delivers a short topical commentary at the end of the broadcast. The program broadcasts from Washington, D.C.\r\n\r\nGuests include government leaders, politicians, and international figures in the news. CBS News correspondents and other contributors engage the guests in a lively roundtable discussion focusing on current topics.\r\n\r\nThe program broadcasts on the CBS Television Network, usually at 10:30 AM ET, right after CBS News Sunday Morning. Local affiliates are free to air the show at the time of their choosing, usually before noon local time. The show is also broadcast on a delay on a handful of radio affiliates.|http://en.wikipedia.org/wiki/Face_the_Nation|Wikipedia||||||||||||english||||||hide|||
212|Annenberg Political Fact Check|full_access|Political Fact Check is a project whose stated aims are to monitor "the factual accuracy of what is said in the nations political arena" in order to "reduce the level of deception and confusion in U.S. politics." It is run by the Annenberg Public Policy Center of the University of Pennsylvania and funded by the Annenberg Foundation. Its website Factcheck.org presents analyses by two former mainstream journalists, Brooks Jackson and Viveca Novak,  academic researcher Kathleen Hall Jamieson, and staff writers.\r\n\r\nMost of its content consists of rebuttals to inaccurate, misleading, or false claims by actors in the United States national political arena, mostly during national election campaigns.\r\n\r\nSeveral critics have claimed that the site's scrutiny has been harder on Democratic or Democratic-leaning public statements than on Republican or Republican-leaning ones.\r\n\r\nFactCheck became a focus of political commentary following the 2004 vice-presidential debate between Dick Cheney and John Edwards. Cheney cited the website, claiming that the independent site defended his actions while CEO of Halliburton. Although FactCheck did note that Cheney had not profited directly from Halliburton's Iraq contracts, the issue in question during the debate  criminal investigations and fines levied against Halliburton  was not addressed on the site until after the debate.||Media Matters|Brooks Jackson, Viveca Novak, Kathleen Hall Jamieson, staff writers Joe Miller, Emi Kolawole, Justin Bank,  and Jessica Henig\r\n|Brooks Jackson, Viveca Novak, Kathleen Hall Jamieson|Annenberg Public Policy Center of the University of Pennsylvania|nonprofit_organization|320 National Press Building||Washington|US|DC|20045|national|english||||||hide|list|neutral|1. using wikipedia as a prime research source is not acceptable.\r\n\r\n\r\n2. there seems to be somethign wrong with the reviewed authors list above
214||full_access|Fast Company is a full-color monthly business magazine that reports on innovation, digital media, technology, change management, leadership, design and social responsibility. It was launched in November 1995 by Alan Webber and Bill Taylor, two former Harvard Business Review editors. Fast Company's current editor is Bob Safian, a veteran of Fortune and Smart Money.\r\n\r\nIn 2000, Fast Company was sold to Gruner & Jahr USA, a division of media giant Bertelsmann, for $350 million. G&J sold it in 2005 and shortly thereafter exited the U.S. market.\r\n\r\nThe magazine and its website is now owned by Mansueto Ventures, a private media company controlled by Joe Mansueto, the founder and CEO of mutual-fund rating company Morningstar. Joe Mansueto became a billionaire and joined the Forbes 400 list of the richest Americans when Morningstar went public in 2005. Mansueto Ventures also owns Fast Company's sister publication, Inc. Magazine, which is dedicated to covering growing businesses and entrepreneurs.\r\n\r\nIn 1997, Fast Company created one of the first online social networks, the Company of Friends.\r\n\r\nFastCompany.com operates as a network of sites with Inc.com and is a member of the Online Publisher's Association. The website features FC Now, which launched in 2002, and was one of the first staff-written blogs maintained by a print magazine.|http://en.wikipedia.org/wiki/Fast_Company_(magazine)|Wikipedia||||||||||||english||||||hide|||
216||full_access|The Financial Times (FT) is an international business newspaper printed on distinctive salmon pink broadsheet paper. The periodical is printed in 22 cities: London, Leeds, Dublin, Paris, Frankfurt, Stockholm, Milan, Madrid, New York, Chicago, Los Angeles, San Francisco, Dallas, Atlanta, Miami, Washington DC, Tokyo, Hong Kong, Singapore, Seoul, Dubai, Johannesburg. (...) The Financial Times is normally seen as centre-right/liberal, although to the left of its principal competitor, The Wall Street Journal. It advocates free markets and is generally in favour of globalisation. During the 80's it supported Margaret Thatcher and Ronald Reagan's monetarist policies: however, it has recently seemed to align itself with Labour in the UK. It also has been quite supportive, until recently, of Gordon Brown, the current British Chancellor of the Exchequer. FT editorials have tended to be pro-European Union, though often taking a critical view. (...) The FT reports extensively on business and features extensive share and financial product listings. It also has a sizeable network of international reporters--400 journalists in 50 editorial bureaux worldwide--covering current affairs in general. The FT is usually in two sections, the first section covers national and international news, while the second section covers company and markets news.|http://en.wikipedia.org/wiki/Financial_Times|Wikipedia||Lionel Barber|Pearson PLC|public_corporation|One Southwark Bridge||London|GB|||international|english||||||hide|list|neutral|
218||full_access|Liberal blog covering national and regional political and cultural issues. Occasionally humorous, though not always intentionally.|http://www.orblogs.com/blog/841|Wikipedia|||||||||||national|english||||||hide||left|
2907||full_access|FiveThirtyEight.com is a political website established in March 2008 by Nate Silver. The site compiles polling data through a unique methodology derived from Silver's experience in baseball sabermetrics to "balance out the polls with comparative demographic data"[1] and "weighting each poll based on the pollster's historical track record, sample size, and recentness of the poll."[2]\r\n\r\nFiveThirtyEight.com also uses computer models to simulate the election 10,000 times per day in order to provide a continually up-to-date assessment of probability for electoral outcomes.\r\n\r\nThe site is named after the number of electors in the United States electoral college.[3]|http://en.wikipedia.org/wiki/FiveThirtyEight.com|wikipedia||||||||||||||||||||neutral|
220||full_access|Forbes is an American business and financial magazine founded in 1917 by B.C. Forbes. After his death in 1954 and his son Bruce's death in 1964, it was long synonymous with his flamboyant second son Malcolm Stevenson Forbes (19171990). Today, the company, which also has online and broadcast operations, is headed by Malcolm Stevenson "Steve" Forbes Jr. (1948) and his brothers.\r\n\r\nThe magazine is headquartered on Fifth Avenue in New York City. The current editor is William Baldwin; the current managing editor is Dennis Kneale; the publisher is Richard Karlgaard.\r\n\r\nForbes has generated spinoff magazines: ForbesLife (formerly Forbes FYI), Forbes Asia and seven local language editions. The company also publishes American Heritage, American Heritage of Invention & Technology and American Legacy. Steve Forbes and his magazine's writers offer investment advice on the weekly Fox TV show Forbes on Fox and on Forbes On Radio\r\n\r\nForbes's Web site, Forbes.com, bills itself as "Home Page For The World's Business Leaders" and is one of the most widely visited business web sites. It features in-depth coverage of current business and financial events. The current president and chief executive officer is James J. Spanfeller; the current editor is Paul Maidment; the current managing editor is Daniel Bigman. Forbes.com also publishes subscription investment newsletters, a luxury-vehicles site, ForbesAutos, and an online guide to web sites, Best Of The Web.\r\n\r\nDavid Churbuck founded Forbes.com in 1996. The site drew attention when it uncovered Stephen Glass' journalistic fraud in The New Republic in 1998, a scoop that gave credibility to internet journalism.\r\nContents|http://en.wikipedia.org/wiki/Forbes|Wikipedia||||||||||||english||||||hide|list|neutral|
222||full_access|Foreign Policy is a bimonthly American magazine founded in 1970 by Samuel P. Huntington and Warren Demian Manshel. Under the stewardship of editor in chief Moises Naim, Foreign Policy evolved from an academic quarterly in the 1990s to a bimonthly glossy, winning the 2009, 2007, and 2003 National Magazine Award for General Excellence. It is published by The Washington Post Company in Washington, D.C., USA. Its topics include global politics, economics, integration and ideas. On September 29, 2008, The Washington Post Company announced that they had purchased Foreign Policy for an undisclosed sum from the Carnegie Endowment for International Peace.|http://en.wikipedia.org/wiki/Foreign_Policy|Wikipedia||||||||||||english||||||hide|list|center|
223||full_access|The magazine Fortune was founded by Time Magazine co-founder Henry Luce in 1930 at the outset of the Great Depression. During the Depression, it developed a reputation for its social conscience; Walker Evans and Margaret Bourke-White's color photographs; and a team of writers including James Agee, Archibald MacLeish, John Kenneth Galbraith, and Alfred Kazin who were hired specifically for their writing abilities. By 1937 the magazine had a subscription rate of 460,000.\r\n\r\nFortune is now part of the media conglomerate Time Warner; its website is part of the CNN.com family of websites. |http://en.wikipedia.org/wiki/Fortune_magazine|Wikipedia||||||||||||english||||||hide|list|neutral|
226||full_access|The Fox News Channel is an American cable and satellite news channel. It is owned by the Fox Entertainment Group, and is a subsidiary of Rupert Murdoch's News Corporation. As of January 2005, it is available to 85 million households in the U.S. and to further viewers internationally, broadcasting primarily out of its New York City studios. In a 2006 poll conducted by Reuters and the BBC, 11 percent of Americans named Fox News as the most trusted news source, which is more than any other source in the U.S. including ABC (4 percent), NBC (4 percent) and CBS (3 percent).[1]|http://en.wikipedia.org/wiki/Fox_news|Wikipedia||Roger Ailes |Rupert Murdoch||||New York|US|NY||international|english||||||hide|list|right|
230||full_access|Fresh Air is a radio show broadcast on National Public Radio stations across the United States each weekday. In 2004, the show was syndicated to 445 stations and claimed 4.4 million listeners.\r\n\r\nThe main segment of the show is characterized by an interview, usually of persons in the arts and entertainment field, although other newsmakers, cultural figures, and journalists have also been featured. Shorter segments follow the main segment and carry reviews of various cultural and entertainment diversions on a rotating basis. These include such venues as movies, books, stage plays, television programs, as well as recordings of popular music, jazz, and classical music. The program also features commentary from a range of regular contributors.|http://en.wikipedia.org/wiki/Fresh_Air|Wikipedia||||||||||||english||||||hide||neutral|
232||full_access|FRONTLINE is a public affairs television program of varying length produced at WGBH in Boston, Massachusetts, and distributed through the Public Broadcasting Service network in the United States. The program has been on the air since 1983, and is highly respected for producing in-depth documentaries about various subjects, leading to numerous awards. Some programs are made by independent filmmakers and broadcast as part of the FRONTLINE series. Since the series debut, there have been more than 480 films broadcast.\r\n\r\nEvery four years, the FRONTLINE runs a special profiling the top contenders for the position of President of the United States. The most recent of these was The Choice 2004, a dual biography tracing the lives and careers of John Kerry and George W. Bush.\r\n\r\nMost FRONTLINE reports are an hour in length, but some are extended to 90 minutes or beyond. FRONTLINE also does occasional specials like "From Jesus to Christ," "The Farmer's Wife," and "Country Boys."|http://en.wikipedia.org/wiki/Frontline_%28TV_series%29|Wikipedia||||||||||||english||||||hide|list|neutral|
235||full_access|A Gallup Poll is an opinion poll conducted by The Gallup Organization and frequently used by the mass media for representing public opinion. The Gallup Poll is named after its inventor, the American statistician George Gallup. Until the mid 1980's the Gallup poll conducted its polls using door-to-door sampling methods. Now, however, nearly all samples are chosen using the process of "random digit dialing". ("How Polls are Conducted", an excerpt from Where America Stands by Michael Golay, 1997)\r\n\r\nThe Gallup Poll has existed since the 1930s. Historically, The Gallup Organization has measured and tracked the public's attitudes concerning virtually every political, social, and economic issue of the day, including highly sensitive or controversial subjects. Although Gallup has typically conducted its polling activities in collaboration with various media organizations and, on occasion, with worldwide associations and academic institutions, these polls are reputed to have been carried out independently and objectively.\r\n\r\nGallup Polls are usually accurate in predicting the correct outcome of the Presidential election. A notable exception is the 1948 Dewey-Truman election, where nearly all pollsters predicted a Dewey victory. The Gallup Poll also predicted a slim victory by Ford in 1976. Gallup was technically correct in the 2000 poll, although George W. Bush did not receive the majority vote.|http://en.wikipedia.org/wiki/Gallup_poll|Wikipedia|||||||||||national|english||||||hide|list|neutral|
240||full_access|GigaOM.com is an online news and weblog published by GigaOmniMedia, Inc., a San Franciso-based company. We deliver technology news, analysis and opinions on topics ranging from broadband to online games and Web 2.0 to a monthly global audience of 500,000 consumers and professionals interested in the world of hi-tech. Our readers include industry leaders, venture capitalists, investment professionals and entrepreneurs around the world. Our unique combination of in-depth reporting, editorial articles, community opinion polls, and internet market metrics highlight the most interesting startups, products, and people in technology. GigaOM.com is ranked in the top 100 IT news sites by Hitwise, an Internet tracking service. The site is among the top 50 blogs as ranked by Technorati, and part of C/Net 100 Most Influential Blogs.|http://gigaom.com/about/|GigaOM||Om Malik|GigaOmniMedia|private_corporation|||San Francisco|US|CA||not_applicable|english||||||hide||neutral|
243||full_access|Global Voices Online is an international network of bloggers that summarizes what is going on in the blogosphere in every corner of the world. It is a non-profit website hosted by the Berkman Center for Internet and Society at the Harvard Law School and grew out of an international bloggers' meeting in December 2004 and is founded by Ethan Zuckerman and Rebecca MacKinnon. Its objectives are two-fold: first, to enable and empower a community of "bridgebloggers" who "can make a bridge between two languages, or two cultures."[1], It has a team of regional editors that aggregates and selects what it thinks are the interesting conversations going on in a diversity of blogospheres, ranging from Afghanistan to Zimbabwe, with a particular focus on non-Western and underrepresented voices. One might find on its homepage, for example, Congolese bloggers discussing the 2006 elections, or Jordanian and Arab bloggers responding to the 2005 Danish cartoons controversy.|http://en.wikipedia.org/wiki/Global_Voices_Online|Wikipedia|Rebecca MacKinnon, Ethan Zuckerman|||nonprofit_organization|||||||international|english||||info@globalvoicesonline.org||list||not_applicable|
4434|||GlobalPost is embarking on a bold journey to redefine international news for the digital age. To get there, we are relying on the enduring values of great journalism: integrity, accuracy, independence and powerful storytelling.\r\n\r\nGlobalPost follows no political line. We encourage our correspondents to write with a strong voice and to work hard to unearth facts. But we leave opinion on the opinion pages.\r\n\r\nWe are proud to be an American news organization with a decidedly American voice. We also intend to seek out and tell the truth as we find it. To quote the great American newsman and foreign correspondent Edward R. Murrow, we aspire always to report the news “without fear or favor.”\r\n\r\nAround these principles, GlobalPost intends to build a community of top correspondents as well as a community of users of the site who share the need and the desire for quality news about the world. We invite you to be part of that community and to provide feedback on our coverage and actively engage in the site as a participant. New technology allows us to make newsgathering a more transparent process --a process in which our visitors are invited to take part.|http://www.globalpost.com/mission-statement|GlobalPost|||||||||||international||||||||||
244||full_access|The Globe and Mail is a Canadian English-language national newspaper, based in Toronto and printed in seven cities across the country. The paper is often considered the newspaper of record in Canada. With a weekly circulation of two million, it is the country's second-largest daily newspaper after the Toronto Star, and the largest national daily newspaper.\r\n\r\nThe paper is part of Bell Globemedia, a Canadian media company whose largest shareholder is the family of the late Ken Thomson (On Jan. 1, 2007, it will change its name to CTVglobemedia Inc.). The company also owns the Canadian television network CTV.|http://en.wikipedia.org/wiki/Globe_and_mail|Wikipedia||Phillip Crawley|Bell Globemedia|public_corporation|444 Front Street West||Toronto|CA|||international|english||||||hide||neutral|
250||full_access|Grist (originally Grist Magazine; also referred to as Grist.org) is an award-winning non-profit online magazine that publishes environmental news and views with a fresh twist - informing, inspiring, and linking the next generation of green activists. Grist reports serious news spiked with a sense of humor, making its reporting and commentary irreverent, incisive, intelligent, and entertaining. Launched in April 1999, Grist is headquartered in Seattle, Washington.\r\n\r\nCalled "The Daily Show" of the environment by Newsweek and others, Grist has been cited in major media including the New York Times, BusinessWeek, Washington Post, Outside magazine, Vanity Fair, the Weather Channel, PBSs NOW series, National Public Radio, the Japan Times, Fast Company, ABC news, and the London Independent. Opinions by Grist editors have appeared in the Boston Globe and the San Francisco Chronicle. Grist features are regularly reprinted online at sites such as MSNBC, Salon, AlterNet, and many more. Grist won the Webby People's Voice Award for Best Magazine in both 2005 and 2006 as well as Utne's Independent Press Award for Best Online Political Coverage.|http://en.wikipedia.org/wiki/Grist_Magazine|Wikipedia|||Chip Giller|||||||||english||||||hide|list|neutral|
252||full_access|is an Israeli newspaper, founded in 1919. It is published in Hebrew, with an abridged English edition published as an annex to the International Herald Tribune edition distributed in Israel. Hebrew and English editions also appear on the Internet.\r\n\r\nIn comparison to the other daily Hebrew newspapers, Maariv and Yedioth Ahronoth, Haaretz is relatively high brow, with longer articles, smaller print, fewer pictures and daily science and literature pages. It is attributed to Labor Zionism and occasionally post-Zionism.\r\nIsraeli-Palestinian conflict tends to publish more views sympathetic to the Palestinian cause than other Israeli newspapers, as shown by the reporting of Amira Hass and, to a lesser extent, Gideon Levy. Haaretz strongly supported the Oslo Accords with the PLO. The position of the newspaper in Israel's religious spectrum is decidedly secular. Although space is often given to issues of social justice (exemplified by Ruth Sinai's frequent columns on this topic), the paper's editorial line on economic issues is primarily classical-liberal in the spirit of The Economist. It supports privatization, free-trade, reduction in welfare, lower taxes and strict fiscal practices.|http://en.wikipedia.org/wiki/Haaretz|Wikipedia|||Schocken Family|private_corporation|||Tel Aviv|IL|||international|english||||||hide||center|
255||full_access|||Wikipedia|||Harper's Magazine Foundation|nonprofit_organization|||New York|US|NY||national|english||||||hide|list|neutral|
266||full_access|The Houston Chronicle is a daily newspaper in Houston, Texas, United States. It is one of the 10 largest newspapers in the United States, with a daily circulation of more than 549,300. With the demise of its long-time rival the Houston Post, its nearest major competitors are located in Dallas-Fort Worth. It is the largest daily paper owned and operated by the Hearst Corporation, a multinational corporate media conglomerate with $4 billion in revenues. The paper employs nearly 2,000 people, including approximately 300 journalists, editors, and photographers. The Chronicle has bureaus in Washington, D.C., Mexico, Colombia, Dallas, San Antonio, Austin, Beaumont and the Rio Grande Valley. Its web site averages 25 million hits per month. The paper is currently the subject of multiple boycott efforts including by a Houston radio station and the Houston Republican Party over allegations of a liberal political bias.|http://en.wikipedia.org/wiki/Houston_Chronicle|Wikipedia||Jack Sweeney, Jeff Cohen, James Howard Gibbons|The Hearst Corporation|||||||||english||||||hide|list|center|
268||full_access|The Huffington Post (often referred to on the Internet as HuffPo) is a politically-progressive online news website and aggregated weblog founded by Arianna Huffington and Kenneth Lerer, featuring hyperlinks to various news sources and columnists. The Huffington Post was launched on May 9, 2005 as a news and commentary outlet. Its roster of bloggers includes many people from Arianna Huffington's extensive network of prominent friends. As of August 8, 2006 it was the 5th most popular weblog overall as measured by web links and the most popular "Analysis and Opinion" web site as measured by web hits. In addition to regular (often daily) columns by Huffington and a core group of contributors (such as Harry Shearer and John Conyers) , the HuffPost has featured notable celebrity contributors from politics, journalism, business, and entertainment (Norman Mailer, John Cusack, and Bill Maher, to name a few), as well as other relative unknowns. Because of the prominence and access of its contributors, the HuffPost regularly publishes scoops of current news stories, otherwise providing links to selected prominent news stories, providing a left-of-center counterpoint to the link-heavy style of The Drudge Report. Compared to other left-wing blogs such as the expertise-heavy Znet or the long-established Daily Kos, the HuffPost draws a balance between hard news commentary and coverage, popular culture and celebrity opinion features. It is also known for the wide range of opinions expressed by members of the public who are encouraged to comment on the original articles. The comment section is home to discussions on politics, religion, topical events, world affairs, cultural and social matters. It has an open format, and rarely does a commenter get banned for his or her views or even a verbal attack. |http://en.wikipedia.org/wiki/Huffington_Post|Wikipedia||Arianna Huffington, Kenneth Lerer, Betsty Morgan||private_corporation|||New York City, Los Angeles|US|||national|english||||||hide|list|left|
282||full_access|Informed Comment is the blog  of Juan R. I. Cole, a Professor of Modern Middle East and South Asian History in the History Department at the University of Michigan. Since 2002, he has become prominent as a media commentator critical of U.S. and Israeli policy in the Middle East.|http://en.wikipedia.org/wiki/Informed_Comment|Wikipedia|||||Dept. of History|1029 Tisch Hall, University of Michigan|Ann Arbor|US|MI|48109-1003|international|english||||||hide|list|left|
290||full_access|Inter Press Service (abbreviated: IPS) is a global news agency. Its main focus is the production of independent news and analysis about events and processes affecting economic, social and political development.\r\n\r\nThe agency has established a niche in the international mediascape, not only by providing professional reporting on the so-called global South, civil society, and globalization, but also by covering topics in a more in-depth way than is common in the mainstream news.|http://en.wikipedia.org/wiki/Inter_Press_Service|Wikipedia||||nonprofit_organization|||Rome|IT|||international|english||||||hide||left|
305||full_access|The Jerusalem Post is an Israeli daily English language broadsheet newspaper, originally founded on December 1, 1932, by American journalist-turned-newspaper-editor Gershon Agron as the The Palestine Post. The newspaper's name was changed in 1950.\r\n\r\nDuring its time as The Palestine Post, the publication supported the struggle for a Jewish homeland in Palestine and openly opposed British policy restricting Jewish immigration during the Mandate period.\r\n\r\nThe paper was slightly liberal or left of centre and supported the Israeli Labor Party until 1989 when it was purchased by Hollinger Inc. under the control of Canadian conservative newspaper magnate Conrad Black at which point the paper became supportive of the Likud. A number of journalists resigned from the Post after Black's takeover and founded the centrist weekly Jerusalem Report. Currently, the Jerusalem Post is viewed as having a moderate right of center slant on news coverage, although left-wing columns are often featured on the editorial pages.|http://en.wikipedia.org/wiki/Jerusalem_Post|Wikipedia||||||||||||english||||||hide|list|right|
315||full_access|The Kansas City Star is a McClatchy newspaper based in Kansas City, Missouri, in the United States.\r\n\r\nThe newspaper won eight Pulitzer Prizes.|http://en.wikipedia.org/wiki/The_Kansas_City_Star|Wikipedia|||McClatchy|public_corporation|||Kansas City|US|MO|||english||||||hide|list||
